scenario,atk_count,cycle,time_s,row_type,node_id,fake_beacons_this_window,network_fake_mac_count,network_real_vehicle_count,rho_new_identity_diag,term1_fraction,term3_fraction,phi_v1_composite_net
v1a,90,4,8.998,ATTACKER,57,10,,,,,
v1a,90,4,8.998,ATTACKER,58,10,,,,,
v1a,90,4,8.998,ATTACKER,59,10,,,,,
v1a,90,4,8.998,ATTACKER,60,10,,,,,
v1a,90,4,8.998,ATTACKER,61,10,,,,,
v1a,90,4,8.998,ATTACKER,62,10,,,,,
v1a,90,4,8.998,ATTACKER,63,10,,,,,
v1a,90,4,8.998,ATTACKER,64,10,,,,,
v1a,90,4,8.998,ATTACKER,65,10,,,,,
v1a,90,4,8.998,ATTACKER,66,10,,,,,
v1a,90,4,8.998,ATTACKER,67,10,,,,,
v1a,90,4,8.998,ATTACKER,68,10,,,,,
v1a,90,4,8.998,ATTACKER,69,10,,,,,
v1a,90,4,8.998,ATTACKER,70,10,,,,,
v1a,90,4,8.998,ATTACKER,71,10,,,,,
v1a,90,4,8.998,ATTACKER,72,10,,,,,
v1a,90,4,8.998,ATTACKER,73,10,,,,,
v1a,90,4,8.998,ATTACKER,74,10,,,,,
v1a,90,4,8.998,ATTACKER,75,10,,,,,
v1a,90,4,8.998,ATTACKER,76,10,,,,,
v1a,90,4,8.998,ATTACKER,77,10,,,,,
v1a,90,4,8.998,ATTACKER,78,10,,,,,
v1a,90,4,8.998,ATTACKER,79,10,,,,,
v1a,90,4,8.998,ATTACKER,80,10,,,,,
v1a,90,4,8.998,ATTACKER,81,10,,,,,
v1a,90,4,8.998,ATTACKER,82,10,,,,,
v1a,90,4,8.998,ATTACKER,83,10,,,,,
v1a,90,4,8.998,ATTACKER,84,10,,,,,
v1a,90,4,8.998,ATTACKER,85,10,,,,,
v1a,90,4,8.998,ATTACKER,86,10,,,,,
v1a,90,4,8.998,ATTACKER,87,10,,,,,
v1a,90,4,8.998,ATTACKER,88,10,,,,,
v1a,90,4,8.998,ATTACKER,89,10,,,,,
v1a,90,4,8.998,ATTACKER,90,10,,,,,
v1a,90,4,8.998,ATTACKER,91,10,,,,,
v1a,90,4,8.998,ATTACKER,92,10,,,,,
v1a,90,4,8.998,ATTACKER,93,10,,,,,
v1a,90,4,8.998,ATTACKER,94,10,,,,,
v1a,90,4,8.998,NETWORK,0,,900,200,0.818182,0.900000,0.900000,2.618182
v1a,90,5,10.998,ATTACKER,5,10,,,,,
v1a,90,5,10.998,ATTACKER,6,10,,,,,
v1a,90,5,10.998,ATTACKER,7,10,,,,,
v1a,90,5,10.998,ATTACKER,8,10,,,,,
v1a,90,5,10.998,ATTACKER,9,10,,,,,
v1a,90,5,10.998,ATTACKER,10,10,,,,,
v1a,90,5,10.998,ATTACKER,11,10,,,,,
v1a,90,5,10.998,ATTACKER,12,10,,,,,
v1a,90,5,10.998,ATTACKER,13,10,,,,,
v1a,90,5,10.998,ATTACKER,14,10,,,,,
v1a,90,5,10.998,ATTACKER,15,10,,,,,
v1a,90,5,10.998,ATTACKER,16,10,,,,,
v1a,90,5,10.998,ATTACKER,17,10,,,,,
v1a,90,5,10.998,ATTACKER,18,10,,,,,
v1a,90,5,10.998,ATTACKER,19,10,,,,,
v1a,90,5,10.998,ATTACKER,20,10,,,,,
v1a,90,5,10.998,ATTACKER,21,10,,,,,
v1a,90,5,10.998,ATTACKER,22,10,,,,,
v1a,90,5,10.998,ATTACKER,23,10,,,,,
v1a,90,5,10.998,ATTACKER,24,10,,,,,
v1a,90,5,10.998,ATTACKER,25,10,,,,,
v1a,90,5,10.998,ATTACKER,26,10,,,,,
v1a,90,5,10.998,ATTACKER,27,10,,,,,
v1a,90,5,10.998,ATTACKER,28,10,,,,,
v1a,90,5,10.998,ATTACKER,29,10,,,,,
v1a,90,5,10.998,ATTACKER,30,10,,,,,
v1a,90,5,10.998,ATTACKER,31,10,,,,,
v1a,90,5,10.998,ATTACKER,32,10,,,,,
v1a,90,5,10.998,ATTACKER,33,10,,,,,
v1a,90,5,10.998,ATTACKER,34,10,,,,,
v1a,90,5,10.998,ATTACKER,35,10,,,,,
v1a,90,5,10.998,ATTACKER,36,10,,,,,
v1a,90,5,10.998,ATTACKER,37,10,,,,,
v1a,90,5,10.998,ATTACKER,38,10,,,,,
v1a,90,5,10.998,ATTACKER,39,10,,,,,
v1a,90,5,10.998,ATTACKER,40,10,,,,,
v1a,90,5,10.998,ATTACKER,41,10,,,,,
v1a,90,5,10.998,ATTACKER,42,10,,,,,
v1a,90,5,10.998,ATTACKER,43,10,,,,,
v1a,90,5,10.998,ATTACKER,44,10,,,,,
v1a,90,5,10.998,ATTACKER,45,10,,,,,
v1a,90,5,10.998,ATTACKER,46,10,,,,,
v1a,90,5,10.998,ATTACKER,47,10,,,,,
v1a,90,5,10.998,ATTACKER,48,10,,,,,
v1a,90,5,10.998,ATTACKER,49,10,,,,,
v1a,90,5,10.998,ATTACKER,50,10,,,,,
v1a,90,5,10.998,ATTACKER,51,10,,,,,
v1a,90,5,10.998,ATTACKER,52,10,,,,,
v1a,90,5,10.998,ATTACKER,53,10,,,,,
v1a,90,5,10.998,ATTACKER,54,10,,,,,
v1a,90,5,10.998,ATTACKER,55,10,,,,,
v1a,90,5,10.998,ATTACKER,56,10,,,,,
v1a,90,5,10.998,ATTACKER,57,10,,,,,
v1a,90,5,10.998,ATTACKER,58,10,,,,,
v1a,90,5,10.998,ATTACKER,59,10,,,,,
v1a,90,5,10.998,ATTACKER,60,10,,,,,
v1a,90,5,10.998,ATTACKER,61,10,,,,,
v1a,90,5,10.998,ATTACKER,62,10,,,,,
v1a,90,5,10.998,ATTACKER,63,10,,,,,
v1a,90,5,10.998,ATTACKER,64,10,,,,,
v1a,90,5,10.998,ATTACKER,65,10,,,,,
v1a,90,5,10.998,ATTACKER,66,10,,,,,
v1a,90,5,10.998,ATTACKER,67,10,,,,,
v1a,90,5,10.998,ATTACKER,68,10,,,,,
v1a,90,5,10.998,ATTACKER,69,10,,,,,
v1a,90,5,10.998,ATTACKER,70,10,,,,,
v1a,90,5,10.998,ATTACKER,71,10,,,,,
v1a,90,5,10.998,ATTACKER,72,10,,,,,
v1a,90,5,10.998,ATTACKER,73,10,,,,,
v1a,90,5,10.998,ATTACKER,74,10,,,,,
v1a,90,5,10.998,ATTACKER,75,10,,,,,
v1a,90,5,10.998,ATTACKER,76,10,,,,,
v1a,90,5,10.998,ATTACKER,77,10,,,,,
v1a,90,5,10.998,ATTACKER,78,10,,,,,
v1a,90,5,10.998,ATTACKER,79,10,,,,,
v1a,90,5,10.998,ATTACKER,80,10,,,,,
v1a,90,5,10.998,ATTACKER,81,10,,,,,
v1a,90,5,10.998,ATTACKER,82,10,,,,,
v1a,90,5,10.998,ATTACKER,83,10,,,,,
v1a,90,5,10.998,ATTACKER,84,10,,,,,
v1a,90,5,10.998,ATTACKER,85,10,,,,,
v1a,90,5,10.998,ATTACKER,86,10,,,,,
v1a,90,5,10.998,ATTACKER,87,10,,,,,
v1a,90,5,10.998,ATTACKER,88,10,,,,,
v1a,90,5,10.998,ATTACKER,89,10,,,,,
v1a,90,5,10.998,ATTACKER,90,10,,,,,
v1a,90,5,10.998,ATTACKER,91,10,,,,,
v1a,90,5,10.998,ATTACKER,92,10,,,,,
v1a,90,5,10.998,ATTACKER,93,10,,,,,
v1a,90,5,10.998,ATTACKER,94,10,,,,,
v1a,90,5,10.998,NETWORK,0,,900,200,0.818182,0.900000,0.900000,2.618182
v1a,90,6,12.998,ATTACKER,5,10,,,,,
v1a,90,6,12.998,ATTACKER,6,10,,,,,
v1a,90,6,12.998,ATTACKER,7,10,,,,,
v1a,90,6,12.998,ATTACKER,8,10,,,,,
v1a,90,6,12.998,ATTACKER,9,10,,,,,
v1a,90,6,12.998,ATTACKER,10,10,,,,,
v1a,90,6,12.998,ATTACKER,11,10,,,,,
v1a,90,6,12.998,ATTACKER,12,10,,,,,
v1a,90,6,12.998,ATTACKER,13,10,,,,,
v1a,90,6,12.998,ATTACKER,14,10,,,,,
v1a,90,6,12.998,ATTACKER,15,10,,,,,
v1a,90,6,12.998,ATTACKER,16,10,,,,,
v1a,90,6,12.998,ATTACKER,17,10,,,,,
v1a,90,6,12.998,ATTACKER,18,10,,,,,
v1a,90,6,12.998,ATTACKER,19,10,,,,,
v1a,90,6,12.998,ATTACKER,20,10,,,,,
v1a,90,6,12.998,ATTACKER,21,10,,,,,
v1a,90,6,12.998,ATTACKER,22,10,,,,,
v1a,90,6,12.998,ATTACKER,23,10,,,,,
v1a,90,6,12.998,ATTACKER,24,10,,,,,
v1a,90,6,12.998,ATTACKER,25,10,,,,,
v1a,90,6,12.998,ATTACKER,26,10,,,,,
v1a,90,6,12.998,ATTACKER,27,10,,,,,
v1a,90,6,12.998,ATTACKER,28,10,,,,,
v1a,90,6,12.998,ATTACKER,29,10,,,,,
v1a,90,6,12.998,ATTACKER,30,10,,,,,
v1a,90,6,12.998,ATTACKER,31,10,,,,,
v1a,90,6,12.998,ATTACKER,32,10,,,,,
v1a,90,6,12.998,ATTACKER,33,10,,,,,
v1a,90,6,12.998,ATTACKER,34,10,,,,,
v1a,90,6,12.998,ATTACKER,35,10,,,,,
v1a,90,6,12.998,ATTACKER,36,10,,,,,
v1a,90,6,12.998,ATTACKER,37,10,,,,,
v1a,90,6,12.998,ATTACKER,38,10,,,,,
v1a,90,6,12.998,ATTACKER,39,10,,,,,
v1a,90,6,12.998,ATTACKER,40,10,,,,,
v1a,90,6,12.998,ATTACKER,41,10,,,,,
v1a,90,6,12.998,ATTACKER,42,10,,,,,
v1a,90,6,12.998,ATTACKER,43,10,,,,,
v1a,90,6,12.998,ATTACKER,44,10,,,,,
v1a,90,6,12.998,ATTACKER,45,10,,,,,
v1a,90,6,12.998,ATTACKER,46,10,,,,,
v1a,90,6,12.998,ATTACKER,47,10,,,,,
v1a,90,6,12.998,ATTACKER,48,10,,,,,
v1a,90,6,12.998,ATTACKER,49,10,,,,,
v1a,90,6,12.998,ATTACKER,50,10,,,,,
v1a,90,6,12.998,ATTACKER,51,10,,,,,
v1a,90,6,12.998,ATTACKER,52,10,,,,,
v1a,90,6,12.998,ATTACKER,53,10,,,,,
v1a,90,6,12.998,ATTACKER,54,10,,,,,
v1a,90,6,12.998,ATTACKER,55,10,,,,,
v1a,90,6,12.998,ATTACKER,56,10,,,,,
v1a,90,6,12.998,ATTACKER,57,10,,,,,
v1a,90,6,12.998,ATTACKER,58,10,,,,,
v1a,90,6,12.998,ATTACKER,59,10,,,,,
v1a,90,6,12.998,ATTACKER,60,10,,,,,
v1a,90,6,12.998,ATTACKER,61,10,,,,,
v1a,90,6,12.998,ATTACKER,62,10,,,,,
v1a,90,6,12.998,ATTACKER,63,10,,,,,
v1a,90,6,12.998,ATTACKER,64,10,,,,,
v1a,90,6,12.998,ATTACKER,65,10,,,,,
v1a,90,6,12.998,ATTACKER,66,10,,,,,
v1a,90,6,12.998,ATTACKER,67,10,,,,,
v1a,90,6,12.998,ATTACKER,68,10,,,,,
v1a,90,6,12.998,ATTACKER,69,10,,,,,
v1a,90,6,12.998,ATTACKER,70,10,,,,,
v1a,90,6,12.998,ATTACKER,71,10,,,,,
v1a,90,6,12.998,ATTACKER,72,10,,,,,
v1a,90,6,12.998,ATTACKER,73,10,,,,,
v1a,90,6,12.998,ATTACKER,74,10,,,,,
v1a,90,6,12.998,ATTACKER,75,10,,,,,
v1a,90,6,12.998,ATTACKER,76,10,,,,,
v1a,90,6,12.998,ATTACKER,77,10,,,,,
v1a,90,6,12.998,ATTACKER,78,10,,,,,
v1a,90,6,12.998,ATTACKER,79,10,,,,,
v1a,90,6,12.998,ATTACKER,80,10,,,,,
v1a,90,6,12.998,ATTACKER,81,10,,,,,
v1a,90,6,12.998,ATTACKER,82,10,,,,,
v1a,90,6,12.998,ATTACKER,83,10,,,,,
v1a,90,6,12.998,ATTACKER,84,10,,,,,
v1a,90,6,12.998,ATTACKER,85,10,,,,,
v1a,90,6,12.998,ATTACKER,86,10,,,,,
v1a,90,6,12.998,ATTACKER,87,10,,,,,
v1a,90,6,12.998,ATTACKER,88,10,,,,,
v1a,90,6,12.998,ATTACKER,89,10,,,,,
v1a,90,6,12.998,ATTACKER,90,10,,,,,
v1a,90,6,12.998,ATTACKER,91,10,,,,,
v1a,90,6,12.998,ATTACKER,92,10,,,,,
v1a,90,6,12.998,ATTACKER,93,10,,,,,
v1a,90,6,12.998,ATTACKER,94,10,,,,,
v1a,90,6,12.998,NETWORK,0,,900,200,0.818182,0.900000,0.900000,2.618182
v1a,120,0,1.998,ATTACKER,5,0,,,,,
v1a,120,0,1.998,ATTACKER,6,0,,,,,
v1a,120,0,1.998,ATTACKER,7,0,,,,,
v1a,120,0,1.998,ATTACKER,8,0,,,,,
v1a,120,0,1.998,ATTACKER,9,0,,,,,
v1a,120,0,1.998,ATTACKER,10,0,,,,,
v1a,120,0,1.998,ATTACKER,11,0,,,,,
v1a,120,0,1.998,ATTACKER,12,0,,,,,
v1a,120,0,1.998,ATTACKER,13,0,,,,,
v1a,120,0,1.998,ATTACKER,14,0,,,,,
v1a,120,0,1.998,ATTACKER,15,0,,,,,
v1a,120,0,1.998,ATTACKER,16,0,,,,,
v1a,120,0,1.998,ATTACKER,17,0,,,,,
v1a,120,0,1.998,ATTACKER,18,0,,,,,
v1a,120,0,1.998,ATTACKER,19,0,,,,,
v1a,120,0,1.998,ATTACKER,20,0,,,,,
v1a,120,0,1.998,ATTACKER,21,0,,,,,
v1a,120,0,1.998,ATTACKER,22,0,,,,,
v1a,120,0,1.998,ATTACKER,23,0,,,,,
v1a,120,0,1.998,ATTACKER,24,0,,,,,
v1a,120,0,1.998,ATTACKER,25,0,,,,,
v1a,120,0,1.998,ATTACKER,26,0,,,,,
v1a,120,0,1.998,ATTACKER,27,0,,,,,
v1a,120,0,1.998,ATTACKER,28,0,,,,,
v1a,120,0,1.998,ATTACKER,29,0,,,,,
v1a,120,0,1.998,ATTACKER,30,0,,,,,
v1a,120,0,1.998,ATTACKER,31,0,,,,,
v1a,120,0,1.998,ATTACKER,32,0,,,,,
v1a,120,0,1.998,ATTACKER,33,0,,,,,
v1a,120,0,1.998,ATTACKER,34,0,,,,,
v1a,120,0,1.998,ATTACKER,35,0,,,,,
v1a,120,0,1.998,ATTACKER,36,0,,,,,
v1a,120,0,1.998,ATTACKER,37,0,,,,,
v1a,120,0,1.998,ATTACKER,38,0,,,,,
v1a,120,0,1.998,ATTACKER,39,0,,,,,
v1a,120,0,1.998,ATTACKER,40,0,,,,,
v1a,120,0,1.998,ATTACKER,41,0,,,,,
v1a,120,0,1.998,ATTACKER,42,0,,,,,
v1a,120,0,1.998,ATTACKER,43,0,,,,,
v1a,120,0,1.998,ATTACKER,44,0,,,,,
v1a,120,0,1.998,ATTACKER,45,0,,,,,
v1a,120,0,1.998,ATTACKER,46,0,,,,,
v1a,120,0,1.998,ATTACKER,47,0,,,,,
v1a,120,0,1.998,ATTACKER,48,0,,,,,
v1a,120,0,1.998,ATTACKER,49,0,,,,,
v1a,120,0,1.998,ATTACKER,50,0,,,,,
v1a,120,0,1.998,ATTACKER,51,0,,,,,
v1a,120,0,1.998,ATTACKER,52,0,,,,,
v1a,120,0,1.998,ATTACKER,53,0,,,,,
v1a,120,0,1.998,ATTACKER,54,0,,,,,
v1a,120,0,1.998,ATTACKER,55,0,,,,,
v1a,120,0,1.998,ATTACKER,56,0,,,,,
v1a,120,0,1.998,ATTACKER,57,0,,,,,
v1a,120,0,1.998,ATTACKER,58,0,,,,,
v1a,120,0,1.998,ATTACKER,59,0,,,,,
v1a,120,0,1.998,ATTACKER,60,0,,,,,
v1a,120,0,1.998,ATTACKER,61,0,,,,,
v1a,120,0,1.998,ATTACKER,62,0,,,,,
v1a,120,0,1.998,ATTACKER,63,0,,,,,
v1a,120,0,1.998,ATTACKER,64,0,,,,,
v1a,120,0,1.998,ATTACKER,65,0,,,,,
v1a,120,0,1.998,ATTACKER,66,0,,,,,
v1a,120,0,1.998,ATTACKER,67,0,,,,,
v1a,120,0,1.998,ATTACKER,68,0,,,,,
v1a,120,0,1.998,ATTACKER,69,0,,,,,
v1a,120,0,1.998,ATTACKER,70,0,,,,,
v1a,120,0,1.998,ATTACKER,71,0,,,,,
v1a,120,0,1.998,ATTACKER,72,0,,,,,
v1a,120,0,1.998,ATTACKER,73,0,,,,,
v1a,120,0,1.998,ATTACKER,74,0,,,,,
v1a,120,0,1.998,ATTACKER,75,0,,,,,
v1a,120,0,1.998,ATTACKER,76,0,,,,,
v1a,120,0,1.998,ATTACKER,77,0,,,,,
v1a,120,0,1.998,ATTACKER,78,0,,,,,
v1a,120,0,1.998,ATTACKER,79,0,,,,,
v1a,120,0,1.998,ATTACKER,80,0,,,,,
v1a,120,0,1.998,ATTACKER,81,0,,,,,
v1a,120,0,1.998,ATTACKER,82,0,,,,,
v1a,120,0,1.998,ATTACKER,83,0,,,,,
v1a,120,0,1.998,ATTACKER,84,0,,,,,
v1a,120,0,1.998,ATTACKER,85,0,,,,,
v1a,120,0,1.998,ATTACKER,86,0,,,,,
v1a,120,0,1.998,ATTACKER,87,0,,,,,
v1a,120,0,1.998,ATTACKER,88,0,,,,,
v1a,120,0,1.998,ATTACKER,89,0,,,,,
v1a,120,0,1.998,ATTACKER,90,0,,,,,
v1a,120,0,1.998,ATTACKER,91,0,,,,,
v1a,120,0,1.998,ATTACKER,92,0,,,,,
v1a,120,0,1.998,ATTACKER,93,0,,,,,
v1a,120,0,1.998,ATTACKER,94,0,,,,,
v1a,120,0,1.998,ATTACKER,95,0,,,,,
v1a,120,0,1.998,ATTACKER,96,0,,,,,
v1a,120,0,1.998,ATTACKER,97,0,,,,,
v1a,120,0,1.998,ATTACKER,98,0,,,,,
v1a,120,0,1.998,ATTACKER,99,0,,,,,
v1a,120,0,1.998,ATTACKER,100,0,,,,,
v1a,120,0,1.998,ATTACKER,101,0,,,,,
v1a,120,0,1.998,ATTACKER,102,0,,,,,
v1a,120,0,1.998,ATTACKER,103,0,,,,,
v1a,120,0,1.998,ATTACKER,104,0,,,,,
v1a,120,0,1.998,ATTACKER,105,0,,,,,
v1a,120,0,1.998,ATTACKER,106,0,,,,,
v1a,120,0,1.998,ATTACKER,107,0,,,,,
v1a,120,0,1.998,ATTACKER,108,0,,,,,
v1a,120,0,1.998,ATTACKER,109,0,,,,,
v1a,120,0,1.998,ATTACKER,110,0,,,,,
v1a,120,0,1.998,ATTACKER,111,0,,,,,
v1a,120,0,1.998,ATTACKER,112,0,,,,,
v1a,120,0,1.998,ATTACKER,113,0,,,,,
v1a,120,0,1.998,ATTACKER,114,0,,,,,
v1a,120,0,1.998,ATTACKER,115,0,,,,,
v1a,120,0,1.998,ATTACKER,116,0,,,,,
v1a,120,0,1.998,ATTACKER,117,0,,,,,
v1a,120,0,1.998,ATTACKER,118,0,,,,,
v1a,120,0,1.998,ATTACKER,119,0,,,,,
v1a,120,0,1.998,ATTACKER,120,0,,,,,
v1a,120,0,1.998,ATTACKER,121,0,,,,,
v1a,120,0,1.998,ATTACKER,122,0,,,,,
v1a,120,0,1.998,ATTACKER,123,0,,,,,
v1a,120,0,1.998,ATTACKER,124,0,,,,,
v1a,120,0,1.998,NETWORK,0,,0,200,0.000000,0.600000,0.000000,0.600000
v1a,120,1,2.998,ATTACKER,5,10,,,,,
v1a,120,1,2.998,ATTACKER,6,10,,,,,
v1a,120,1,2.998,ATTACKER,7,10,,,,,
v1a,120,1,2.998,ATTACKER,8,10,,,,,
v1a,120,1,2.998,ATTACKER,9,10,,,,,
v1a,120,1,2.998,ATTACKER,10,10,,,,,
v1a,120,1,2.998,ATTACKER,11,10,,,,,
v1a,120,1,2.998,ATTACKER,12,10,,,,,
v1a,120,1,2.998,ATTACKER,13,10,,,,,
v1a,120,1,2.998,ATTACKER,14,10,,,,,
v1a,120,1,2.998,ATTACKER,15,10,,,,,
v1a,120,1,2.998,ATTACKER,16,10,,,,,
v1a,120,1,2.998,ATTACKER,17,10,,,,,
v1a,120,1,2.998,ATTACKER,18,10,,,,,
v1a,120,1,2.998,ATTACKER,19,10,,,,,
v1a,120,1,2.998,ATTACKER,20,10,,,,,
v1a,120,1,2.998,ATTACKER,21,10,,,,,
v1a,120,1,2.998,ATTACKER,22,10,,,,,
v1a,120,1,2.998,ATTACKER,23,10,,,,,
v1a,120,1,2.998,ATTACKER,24,10,,,,,
v1a,120,1,2.998,ATTACKER,25,10,,,,,
v1a,120,1,2.998,ATTACKER,26,10,,,,,
v1a,120,1,2.998,ATTACKER,27,10,,,,,
v1a,120,1,2.998,ATTACKER,28,10,,,,,
v1a,120,1,2.998,ATTACKER,29,10,,,,,
v1a,120,1,2.998,ATTACKER,30,10,,,,,
v1a,120,1,2.998,ATTACKER,31,10,,,,,
v1a,120,1,2.998,ATTACKER,32,10,,,,,
v1a,120,1,2.998,ATTACKER,33,10,,,,,
v1a,120,1,2.998,ATTACKER,34,10,,,,,
v1a,120,1,2.998,ATTACKER,35,10,,,,,
v1a,120,1,2.998,ATTACKER,36,10,,,,,
v1a,120,1,2.998,ATTACKER,37,10,,,,,
v1a,120,1,2.998,ATTACKER,38,10,,,,,
v1a,120,1,2.998,ATTACKER,39,10,,,,,
v1a,120,1,2.998,ATTACKER,40,10,,,,,
v1a,120,1,2.998,ATTACKER,41,10,,,,,
v1a,120,1,2.998,ATTACKER,42,10,,,,,
v1a,120,1,2.998,ATTACKER,43,10,,,,,
v1a,120,1,2.998,ATTACKER,44,10,,,,,
v1a,120,1,2.998,ATTACKER,45,10,,,,,
v1a,120,1,2.998,ATTACKER,46,10,,,,,
v1a,120,1,2.998,ATTACKER,47,10,,,,,
v1a,120,1,2.998,ATTACKER,48,10,,,,,
v1a,120,1,2.998,ATTACKER,49,10,,,,,
v1a,120,1,2.998,ATTACKER,50,10,,,,,
v1a,120,1,2.998,ATTACKER,51,10,,,,,
v1a,120,1,2.998,ATTACKER,52,10,,,,,
v1a,120,1,2.998,ATTACKER,53,10,,,,,
v1a,120,1,2.998,ATTACKER,54,10,,,,,
v1a,120,1,2.998,ATTACKER,55,10,,,,,
v1a,120,1,2.998,ATTACKER,56,10,,,,,
v1a,120,1,2.998,ATTACKER,57,10,,,,,
v1a,120,1,2.998,ATTACKER,58,10,,,,,
v1a,120,1,2.998,ATTACKER,59,10,,,,,
v1a,120,1,2.998,ATTACKER,60,10,,,,,
v1a,120,1,2.998,ATTACKER,61,10,,,,,
v1a,120,1,2.998,ATTACKER,62,10,,,,,
v1a,120,1,2.998,ATTACKER,63,10,,,,,
v1a,120,1,2.998,ATTACKER,64,10,,,,,
v1a,120,1,2.998,ATTACKER,65,10,,,,,
v1a,120,1,2.998,ATTACKER,66,10,,,,,
v1a,120,1,2.998,ATTACKER,67,10,,,,,
v1a,120,1,2.998,ATTACKER,68,10,,,,,
v1a,120,1,2.998,ATTACKER,69,10,,,,,
v1a,120,1,2.998,ATTACKER,70,10,,,,,
v1a,120,1,2.998,ATTACKER,71,10,,,,,
v1a,120,1,2.998,ATTACKER,72,10,,,,,
v1a,120,1,2.998,ATTACKER,73,10,,,,,
v1a,120,1,2.998,ATTACKER,74,10,,,,,
v1a,120,1,2.998,ATTACKER,75,10,,,,,
v1a,120,1,2.998,ATTACKER,76,10,,,,,
v1a,120,1,2.998,ATTACKER,77,10,,,,,
v1a,120,1,2.998,ATTACKER,78,10,,,,,
v1a,120,1,2.998,ATTACKER,79,10,,,,,
v1a,120,1,2.998,ATTACKER,80,10,,,,,
v1a,120,1,2.998,ATTACKER,81,10,,,,,
v1a,120,1,2.998,ATTACKER,82,10,,,,,
v1a,120,1,2.998,ATTACKER,83,10,,,,,
v1a,120,1,2.998,ATTACKER,84,10,,,,,
v1a,120,1,2.998,ATTACKER,85,10,,,,,
v1a,120,1,2.998,ATTACKER,86,10,,,,,
v1a,120,1,2.998,ATTACKER,87,10,,,,,
v1a,120,1,2.998,ATTACKER,88,10,,,,,
v1a,120,1,2.998,ATTACKER,89,10,,,,,
v1a,120,1,2.998,ATTACKER,90,10,,,,,
v1a,120,1,2.998,ATTACKER,91,10,,,,,
v1a,120,1,2.998,ATTACKER,92,10,,,,,
v1a,120,1,2.998,ATTACKER,93,10,,,,,
v1a,120,1,2.998,ATTACKER,94,10,,,,,
v1a,120,1,2.998,ATTACKER,95,10,,,,,
v1a,120,1,2.998,ATTACKER,96,10,,,,,
v1a,120,1,2.998,ATTACKER,97,10,,,,,
v1a,120,1,2.998,ATTACKER,98,10,,,,,
v1a,120,1,2.998,ATTACKER,99,10,,,,,
v1a,120,1,2.998,ATTACKER,100,10,,,,,
v1a,120,1,2.998,ATTACKER,101,10,,,,,
v1a,120,1,2.998,ATTACKER,102,10,,,,,
v1a,120,1,2.998,ATTACKER,103,10,,,,,
v1a,120,1,2.998,ATTACKER,104,10,,,,,
v1a,120,1,2.998,ATTACKER,105,10,,,,,
v1a,120,1,2.998,ATTACKER,106,10,,,,,
v1a,120,1,2.998,ATTACKER,107,10,,,,,
v1a,120,1,2.998,ATTACKER,108,10,,,,,
v1a,120,1,2.998,ATTACKER,109,10,,,,,
v1a,120,1,2.998,ATTACKER,110,10,,,,,
v1a,120,1,2.998,ATTACKER,111,10,,,,,
v1a,120,1,2.998,ATTACKER,112,10,,,,,
v1a,120,1,2.998,ATTACKER,113,10,,,,,
v1a,120,1,2.998,ATTACKER,114,10,,,,,
v1a,120,1,2.998,ATTACKER,115,10,,,,,
v1a,120,1,2.998,ATTACKER,116,10,,,,,
v1a,120,1,2.998,ATTACKER,117,10,,,,,
v1a,120,1,2.998,ATTACKER,118,10,,,,,
v1a,120,1,2.998,ATTACKER,119,10,,,,,
v1a,120,1,2.998,ATTACKER,120,10,,,,,
v1a,120,1,2.998,ATTACKER,121,10,,,,,
v1a,120,1,2.998,ATTACKER,122,10,,,,,
v1a,120,1,2.998,ATTACKER,123,10,,,,,
v1a,120,1,2.998,ATTACKER,124,10,,,,,
v1a,120,1,2.998,NETWORK,0,,1200,200,0.857143,0.942857,0.942857,2.742857
v1a,120,2,4.998,ATTACKER,5,10,,,,,
v1a,120,2,4.998,ATTACKER,6,10,,,,,
v1a,120,2,4.998,ATTACKER,7,10,,,,,
v1a,120,2,4.998,ATTACKER,8,10,,,,,
v1a,120,2,4.998,ATTACKER,9,10,,,,,
v1a,120,2,4.998,ATTACKER,10,10,,,,,
v1a,120,2,4.998,ATTACKER,11,10,,,,,
v1a,120,2,4.998,ATTACKER,12,10,,,,,
v1a,120,2,4.998,ATTACKER,13,10,,,,,
v1a,120,2,4.998,ATTACKER,14,10,,,,,
v1a,120,2,4.998,ATTACKER,15,10,,,,,
v1a,120,2,4.998,ATTACKER,16,10,,,,,
v1a,120,2,4.998,ATTACKER,17,10,,,,,
v1a,120,2,4.998,ATTACKER,18,10,,,,,
v1a,120,2,4.998,ATTACKER,19,10,,,,,
v1a,120,2,4.998,ATTACKER,20,10,,,,,
v1a,120,2,4.998,ATTACKER,21,10,,,,,
v1a,120,2,4.998,ATTACKER,22,10,,,,,
v1a,120,2,4.998,ATTACKER,23,10,,,,,
v1a,120,2,4.998,ATTACKER,24,10,,,,,
v1a,120,2,4.998,ATTACKER,25,10,,,,,
v1a,120,2,4.998,ATTACKER,26,10,,,,,
v1a,120,2,4.998,ATTACKER,27,10,,,,,
v1a,120,2,4.998,ATTACKER,28,10,,,,,
v1a,120,2,4.998,ATTACKER,29,10,,,,,
v1a,120,2,4.998,ATTACKER,30,10,,,,,
v1a,120,2,4.998,ATTACKER,31,10,,,,,
v1a,120,2,4.998,ATTACKER,32,10,,,,,
v1a,120,2,4.998,ATTACKER,33,10,,,,,
v1a,120,2,4.998,ATTACKER,34,10,,,,,
